file_name,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
Training_33294423.jpg,0.925,0.0,0.0,0.0,0.56,0.21,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_20767880.jpg,0.875,1.32,0.88,0.0,0.02,0.0,0.32,0.57,0.25,0.0,0.0,0.1,0.05,0.03,0.0,0.52,1.37,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_1527298.jpg,0.675,0.0,0.0,0.0,0.53,0.0,0.0,0.93,0.04,0.0,0.52,1.41,1.08,0.0,0.09,0.0,0.77,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,disgust
Training_19204784.jpg,0.975,0.0,0.0,0.25,0.0,0.32,1.37,2.21,0.98,0.25,1.68,0.53,0.18,0.0,0.15,0.0,0.0,1.49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_30792119.jpg,0.875,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,disgust
Training_8536264.jpg,0.875,0.34,0.0,1.7,0.62,0.61,2.16,2.17,0.43,0.0,0.0,0.55,0.31,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_33099414.jpg,0.975,0.08,0.0,0.84,0.33,0.0,1.61,0.0,0.0,0.0,0.0,0.85,0.09,0.3,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_25421729.jpg,0.875,0.13,0.0,1.17,0.0,1.11,2.46,2.07,0.92,0.17,0.0,1.25,0.0,0.51,0.0,1.16,0.18,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_28804902.jpg,0.875,1.37,0.0,2.53,0.97,0.0,0.6,0.0,0.0,0.0,0.0,1.4,0.06,1.77,0.0,0.04,1.13,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_7975772.jpg,0.875,0.0,0.0,0.0,0.0,0.44,0.65,0.8,0.77,0.72,0.0,0.16,0.0,0.12,0.0,0.85,0.42,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,disgust
Training_18809541.jpg,0.925,0.0,0.0,0.0,0.0,0.04,0.54,1.38,0.81,0.03,0.0,1.19,0.47,0.83,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_5420780.jpg,0.875,0.62,0.0,2.1,0.0,1.44,3.08,1.72,1.27,0.45,0.15,1.3,0.0,0.8,0.0,0.79,0.0,0.09,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_35148883.jpg,0.875,0.22,0.0,0.0,0.53,0.0,0.0,0.59,0.19,0.0,0.28,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_27574839.jpg,0.825,1.09,0.0,1.1,4.18,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.06,0.0,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_33653190.jpg,0.975,0.0,0.0,1.04,0.0,0.77,2.42,1.9,0.24,0.09,0.55,0.0,0.0,0.6,0.0,0.02,0.0,0.31,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_12896398.jpg,0.925,1.16,0.53,0.87,0.0,0.0,0.0,0.0,1.18,0.15,0.34,0.05,0.58,0.95,0.0,0.05,0.0,0.06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_33540829.jpg,0.875,1.31,0.0,0.47,1.04,0.0,2.01,0.0,0.21,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_17174181.jpg,0.875,0.0,0.0,1.0,0.2,0.0,0.67,1.41,0.17,0.0,0.13,0.43,0.13,1.29,0.0,0.0,1.52,0.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,disgust
Training_22784404.jpg,0.875,0.86,0.0,0.69,0.0,0.49,0.0,0.3,2.17,0.0,1.7,0.18,0.9,0.0,0.0,0.13,0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_5760281.jpg,0.925,2.04,0.09,0.85,0.26,0.0,1.53,0.0,0.86,0.0,0.4,1.01,0.01,0.0,0.0,0.0,1.4,0.27,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_27222615.jpg,0.925,1.67,0.0,1.52,0.0,1.31,2.52,1.25,2.36,1.01,1.32,0.26,0.0,0.0,0.0,1.21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_23533665.jpg,0.975,0.0,0.0,0.13,1.83,1.52,3.21,2.02,0.0,0.0,0.36,0.37,0.0,1.16,0.36,1.03,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,disgust
Training_13902995.jpg,0.925,0.08,0.15,0.13,0.82,0.0,0.48,0.55,0.05,0.0,0.0,0.72,0.0,0.73,0.0,0.0,0.19,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_37397798.jpg,0.875,0.0,0.0,0.0,0.0,0.71,2.18,1.83,0.0,0.0,0.0,1.17,0.0,1.12,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_31805016.jpg,0.875,0.32,0.09,2.92,0.7,0.84,1.35,2.07,0.91,0.2,0.84,0.0,0.0,0.0,0.0,0.36,1.57,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_37121508.jpg,0.925,0.08,0.15,0.13,0.82,0.0,0.48,0.55,0.05,0.0,0.0,0.72,0.0,0.73,0.0,0.0,0.19,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_10598340.jpg,0.875,0.1,0.0,1.68,0.05,0.0,0.0,0.02,0.01,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_36831728.jpg,0.875,0.75,0.0,0.04,0.0,0.28,0.0,0.19,0.48,0.07,0.0,0.27,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_36703585.jpg,0.875,0.0,0.0,0.55,0.8,1.31,1.68,0.73,1.98,2.25,2.11,0.0,0.0,0.77,0.0,2.17,0.0,0.33,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_7487631.jpg,0.875,0.62,0.0,1.96,0.08,1.21,2.52,1.57,1.17,0.46,0.0,1.16,0.0,0.47,0.0,0.78,0.0,0.21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_11732399.jpg,0.975,0.84,0.59,1.33,1.31,0.0,0.12,0.49,1.78,0.0,0.0,0.99,0.44,0.66,0.0,0.54,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,disgust
Training_36543482.jpg,0.875,0.0,0.0,1.57,0.52,0.0,1.01,0.0,0.8,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.42,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_37283266.jpg,0.875,0.4,0.0,2.71,0.58,0.48,0.0,1.09,0.0,0.0,0.34,0.02,0.91,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,disgust
Training_20381848.jpg,0.875,0.6,0.96,0.78,1.16,0.0,1.33,0.02,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.44,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_20322339.jpg,0.875,0.37,0.0,1.05,0.46,0.85,2.74,2.28,0.31,0.0,0.28,0.51,0.0,0.48,0.0,0.21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_33936842.jpg,0.875,0.21,0.0,2.67,0.88,0.94,1.09,1.82,1.01,0.09,0.73,0.0,0.0,0.0,0.0,0.34,1.07,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_21936703.jpg,0.925,1.49,0.23,2.61,0.0,1.35,1.17,0.73,1.28,0.05,0.9,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_11550217.jpg,0.875,0.0,0.0,0.39,0.21,1.16,1.55,1.31,0.28,0.87,1.56,0.0,0.0,0.65,0.0,0.0,0.0,0.54,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_15256337.jpg,0.975,0.24,0.17,0.0,0.4,0.0,0.0,0.8,0.03,0.0,0.51,0.75,0.39,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_31073465.jpg,0.875,0.87,0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.31,1.37,0.17,0.33,0.0,0.0,0.53,0.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,disgust
Training_9948239.jpg,0.875,1.71,0.39,0.56,0.92,0.0,1.99,0.31,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.24,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_16391066.jpg,0.875,0.0,0.0,2.38,0.0,0.55,3.11,2.01,0.66,0.0,0.0,0.61,0.69,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_21653452.jpg,0.975,1.18,0.93,1.88,0.48,0.13,2.7,1.01,0.0,0.0,0.0,0.64,0.43,0.37,0.0,0.4,0.77,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_15104479.jpg,0.875,0.0,0.0,0.22,0.0,0.46,0.11,1.57,0.38,0.18,1.33,0.55,0.0,1.68,0.0,0.41,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_11871637.jpg,0.975,0.0,0.0,1.51,0.05,1.43,1.4,3.33,0.99,0.0,1.1,1.11,1.68,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,disgust
Training_29347623.jpg,0.925,1.96,1.13,0.67,1.78,0.0,0.0,0.75,1.28,0.27,0.0,1.35,0.28,0.0,0.0,0.62,0.76,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_31585404.jpg,0.875,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.53,1.32,0.53,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,disgust
Training_10371709.jpg,0.925,0.34,0.0,0.83,0.8,0.0,0.0,0.52,1.36,0.2,0.24,1.91,0.0,0.0,0.0,0.17,0.0,1.89,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,disgust
Training_8819879.jpg,0.925,0.0,0.0,1.53,0.0,1.5,1.96,2.02,1.92,0.61,0.86,1.05,0.0,0.0,0.0,1.12,0.0,0.01,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_34358742.jpg,0.875,0.62,0.0,1.34,0.66,1.07,3.31,2.34,0.39,0.0,0.37,0.3,0.0,0.07,0.12,0.17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust
Training_35846483.jpg,0.875,0.62,0.0,2.1,0.0,1.44,3.08,1.72,1.27,0.45,0.15,1.3,0.0,0.8,0.0,0.79,0.0,0.09,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_16203955.jpg,0.875,0.27,0.58,0.0,0.94,0.0,1.93,1.34,0.0,0.0,0.0,0.59,0.0,0.99,0.0,0.43,0.99,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,disgust
Training_29819217.jpg,0.925,1.34,0.0,0.27,0.0,0.0,0.0,0.21,0.59,0.17,0.61,0.0,0.0,0.0,0.0,0.35,0.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,disgust
Training_12950225.jpg,0.925,2.25,0.59,1.34,1.97,0.06,0.0,0.0,1.71,0.45,0.32,0.46,0.72,0.0,0.0,0.81,0.0,0.16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_16806541.jpg,0.925,1.36,0.14,2.49,1.12,1.29,1.12,1.34,1.56,0.46,1.67,0.0,0.39,0.0,0.2,0.7,0.31,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,disgust
Training_33869302.jpg,0.875,1.24,0.0,1.34,0.17,0.2,0.0,0.0,1.29,1.79,1.06,0.0,0.21,0.03,0.0,1.38,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_14719775.jpg,0.875,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.24,0.0,3.87,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,disgust
Training_659019.jpg,0.975,3.98,0.23,0.33,1.04,0.0,0.09,1.44,0.0,0.0,0.0,3.48,0.85,0.0,0.31,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,disgust
Training_27171859.jpg,0.875,0.03,0.01,0.89,0.15,0.0,0.21,0.91,0.07,0.0,0.0,0.25,0.22,1.4,0.0,0.0,1.37,0.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,disgust
Training_11652168.jpg,0.975,0.4,0.0,1.92,0.68,0.61,0.43,0.43,1.0,0.39,0.01,0.83,0.0,1.12,0.0,1.54,0.22,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,disgust
Training_12096769.jpg,0.875,0.65,0.0,2.06,0.0,1.65,3.43,1.78,1.29,0.44,0.0,1.17,0.0,0.86,0.0,0.7,0.0,0.05,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,disgust
Training_974165.jpg,0.975,1.86,1.42,0.0,2.15,0.0,0.36,0.0,0.0,0.65,1.23,0.0,0.0,1.56,0.0,0.54,2.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,fear
Training_1040092.jpg,0.875,0.84,0.49,0.0,1.68,0.0,0.91,0.0,1.07,0.73,0.0,0.0,1.64,0.62,0.0,0.0,0.56,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_2537635.jpg,0.875,1.14,0.21,0.0,2.33,0.0,0.23,0.0,0.0,0.0,0.0,0.74,0.0,0.43,0.0,0.35,0.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_3188278.jpg,0.875,0.0,0.25,0.0,1.14,0.0,0.0,1.49,0.75,0.13,0.4,0.0,0.0,0.67,0.0,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_2544394.jpg,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,fear
Training_1791051.jpg,0.875,0.0,0.0,1.32,0.0,0.87,1.14,1.66,1.81,1.0,1.9,0.06,0.53,1.07,0.0,0.76,1.25,0.41,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,fear
Training_1369871.jpg,0.975,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,fear
Training_176862.jpg,0.975,0.47,0.0,2.0,0.67,1.21,0.83,1.19,0.73,0.17,0.59,1.32,1.44,0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,fear
Training_531060.jpg,0.825,0.0,0.0,0.51,0.29,0.02,0.64,0.37,0.64,0.0,1.66,0.5,0.54,0.0,0.0,0.36,1.22,0.17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fear
Training_2636218.jpg,0.875,0.76,0.22,0.59,1.11,0.0,1.38,0.75,0.0,0.0,0.0,0.66,0.33,0.36,0.0,0.0,1.28,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,fear
Training_2274551.jpg,0.975,2.14,0.0,0.0,0.54,0.0,0.0,0.0,0.02,0.0,1.66,0.0,0.54,0.93,0.1,0.0,0.11,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_285549.jpg,0.975,1.87,0.91,0.34,2.26,0.68,1.84,0.73,1.45,0.37,0.0,0.6,0.0,0.26,0.0,1.38,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,fear
Training_358270.jpg,0.875,1.86,2.99,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,1.43,0.0,0.0,1.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,fear
Training_743712.jpg,0.875,0.0,0.79,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_1071075.jpg,0.875,1.21,0.0,0.44,0.16,0.0,1.5,0.0,0.0,0.0,0.0,0.85,0.39,0.48,0.19,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fear
Training_3286572.jpg,0.875,0.43,0.0,0.72,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.35,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,fear
Training_136869.jpg,0.875,0.54,0.95,0.96,1.51,0.73,1.34,0.73,1.02,0.22,0.38,0.58,1.25,1.36,0.0,0.3,0.86,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,fear
Training_1603531.jpg,0.975,0.09,0.0,0.6,1.9,0.0,0.0,0.0,0.05,0.0,0.0,1.3,0.0,0.38,0.0,1.18,0.82,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,fear
Training_2972580.jpg,0.975,2.11,0.0,0.59,3.54,0.0,1.1,0.44,0.0,0.0,1.38,0.25,0.64,0.0,0.08,0.35,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,fear
Training_257904.jpg,0.875,0.66,0.63,0.0,1.7,0.7,0.0,1.05,1.62,0.0,1.38,0.0,0.61,0.04,0.0,0.34,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,fear
Training_2988028.jpg,0.875,0.73,0.03,1.64,0.0,0.0,2.12,1.29,1.28,0.55,0.47,0.0,0.67,0.0,0.0,0.37,0.2,0.63,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,fear
Training_2120718.jpg,0.775,1.76,0.0,2.73,0.0,0.05,0.0,0.0,2.49,0.68,0.0,0.0,0.0,0.31,0.0,0.07,0.29,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,fear
Training_893818.jpg,0.875,1.36,2.13,0.0,1.43,0.0,0.0,0.09,0.0,0.3,0.04,0.59,1.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,fear
Training_1370612.jpg,0.975,0.76,0.32,0.0,0.01,0.31,0.0,0.0,1.58,0.16,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.05,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,fear
Training_2893780.jpg,0.875,1.78,1.58,0.0,1.24,0.06,0.0,0.37,0.68,0.09,0.45,0.97,0.41,0.0,0.0,0.29,0.98,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,fear
